"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_stage_ID","decision_stage","count_decisions"
90043,2012,12,"Environment","ENV",7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
90055,2012,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
90058,2012,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90060,2012,12,"Environment","ENV",8,"Ireland","IE",2,"nonconformity",6,"Referral to the Court (Art. 260)",1
90061,2012,12,"Environment","ENV",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
90067,2012,12,"Environment","ENV",9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",7
90073,2012,12,"Environment","ENV",10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
90079,2012,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
90080,2012,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",6
90081,2012,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
90082,2012,12,"Environment","ENV",10,"Greece","EL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90085,2012,12,"Environment","ENV",11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",10
90091,2012,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",6
90092,2012,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",4
90094,2012,12,"Environment","ENV",11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90097,2012,12,"Environment","ENV",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
90103,2012,12,"Environment","ENV",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
90109,2012,12,"Environment","ENV",13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
90110,2012,12,"Environment","ENV",13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
90115,2012,12,"Environment","ENV",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
90116,2012,12,"Environment","ENV",13,"Austria","AT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
90121,2012,12,"Environment","ENV",14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
90127,2012,12,"Environment","ENV",14,"Finland","FI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
90133,2012,12,"Environment","ENV",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
90139,2012,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
90140,2012,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
90141,2012,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
90142,2012,12,"Environment","ENV",15,"Sweden","SE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90145,2012,12,"Environment","ENV",16,"Cyprus","CY",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
90151,2012,12,"Environment","ENV",16,"Cyprus","CY",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
90152,2012,12,"Environment","ENV",16,"Cyprus","CY",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
90153,2012,12,"Environment","ENV",16,"Cyprus","CY",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
90163,2012,12,"Environment","ENV",17,"Czech Republic","CZ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
90164,2012,12,"Environment","ENV",17,"Czech Republic","CZ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
90175,2012,12,"Environment","ENV",18,"Estonia","EE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",5
90176,2012,12,"Environment","ENV",18,"Estonia","EE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
90181,2012,12,"Environment","ENV",19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
90186,2012,12,"Environment","ENV",19,"Hungary","HU",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
90187,2012,12,"Environment","ENV",19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
90188,2012,12,"Environment","ENV",19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
90193,2012,12,"Environment","ENV",20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
90199,2012,12,"Environment","ENV",20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
90200,2012,12,"Environment","ENV",20,"Latvia","LV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
90212,2012,12,"Environment","ENV",21,"Lithuania","LT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
90217,2012,12,"Environment","ENV",22,"Malta","MT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
90223,2012,12,"Environment","ENV",22,"Malta","MT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
90224,2012,12,"Environment","ENV",22,"Malta","MT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
90229,2012,12,"Environment","ENV",23,"Poland","PL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
90234,2012,12,"Environment","ENV",23,"Poland","PL",1,"noncommunication",6,"Referral to the Court (Art. 260)",2
90235,2012,12,"Environment","ENV",23,"Poland","PL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
90236,2012,12,"Environment","ENV",23,"Poland","PL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",3
90238,2012,12,"Environment","ENV",23,"Poland","PL",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90241,2012,12,"Environment","ENV",24,"Slovakia","SK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
90242,2012,12,"Environment","ENV",24,"Slovakia","SK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
90246,2012,12,"Environment","ENV",24,"Slovakia","SK",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
90247,2012,12,"Environment","ENV",24,"Slovakia","SK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
90248,2012,12,"Environment","ENV",24,"Slovakia","SK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
90253,2012,12,"Environment","ENV",25,"Slovenia","SI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
90259,2012,12,"Environment","ENV",25,"Slovenia","SI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",10
90260,2012,12,"Environment","ENV",25,"Slovenia","SI",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
90262,2012,12,"Environment","ENV",25,"Slovenia","SI",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
90265,2012,12,"Environment","ENV",26,"Bulgaria","BG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
90270,2012,12,"Environment","ENV",26,"Bulgaria","BG",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
90271,2012,12,"Environment","ENV",26,"Bulgaria","BG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",3
90272,2012,12,"Environment","ENV",26,"Bulgaria","BG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
90277,2012,12,"Environment","ENV",27,"Romania","RO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
90278,2012,12,"Environment","ENV",27,"Romania","RO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
90283,2012,12,"Environment","ENV",27,"Romania","RO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",4
90284,2012,12,"Environment","ENV",27,"Romania","RO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91354,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
91357,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91376,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91567,2012,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91585,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
91586,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91591,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91592,2012,17,"Health and Consumers","SANCO",1,"Belgium","BE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91597,2012,17,"Health and Consumers","SANCO",2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
91603,2012,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91604,2012,17,"Health and Consumers","SANCO",2,"France","FR",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91609,2012,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
91621,2012,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",10
91628,2012,17,"Health and Consumers","SANCO",4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91633,2012,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
91645,2012,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91651,2012,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91652,2012,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91657,2012,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",7
91658,2012,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91669,2012,17,"Health and Consumers","SANCO",8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
91681,2012,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
91687,2012,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91693,2012,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91699,2012,17,"Health and Consumers","SANCO",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91705,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
91711,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91712,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91713,2012,17,"Health and Consumers","SANCO",11,"Portugal","PT",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
91717,2012,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
91723,2012,17,"Health and Consumers","SANCO",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91724,2012,17,"Health and Consumers","SANCO",12,"Spain","ES",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91729,2012,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
91741,2012,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
91753,2012,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91765,2012,17,"Health and Consumers","SANCO",16,"Cyprus","CY",1,"noncommunication",1,"Letter of formal notice (Art. 258)",7
91771,2012,17,"Health and Consumers","SANCO",16,"Cyprus","CY",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91772,2012,17,"Health and Consumers","SANCO",16,"Cyprus","CY",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91777,2012,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
91783,2012,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91801,2012,17,"Health and Consumers","SANCO",19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",7
91807,2012,17,"Health and Consumers","SANCO",19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91808,2012,17,"Health and Consumers","SANCO",19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91813,2012,17,"Health and Consumers","SANCO",20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
91819,2012,17,"Health and Consumers","SANCO",20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
91825,2012,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
91826,2012,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91837,2012,17,"Health and Consumers","SANCO",22,"Malta","MT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",6
91849,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
91850,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
91851,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"noncommunication",3,"Referral to the Court (Art. 258)",1
91855,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91856,2012,17,"Health and Consumers","SANCO",23,"Poland","PL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91861,2012,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91868,2012,17,"Health and Consumers","SANCO",24,"Slovakia","SK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91873,2012,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",5
91874,2012,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91885,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
91886,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91891,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
91892,2012,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91897,2012,17,"Health and Consumers","SANCO",27,"Romania","RO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
91903,2012,17,"Health and Consumers","SANCO",27,"Romania","RO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
91927,2012,18,"Health and Food Safety","SANTE",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91951,2012,18,"Health and Food Safety","SANTE",4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91952,2012,18,"Health and Food Safety","SANTE",4,"Italy","IT",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
91957,2012,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
91958,2012,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
91987,2012,18,"Health and Food Safety","SANTE",7,"Denmark","DK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
91988,2012,18,"Health and Food Safety","SANTE",7,"Denmark","DK",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92023,2012,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92024,2012,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92083,2012,18,"Health and Food Safety","SANTE",15,"Sweden","SE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92084,2012,18,"Health and Food Safety","SANTE",15,"Sweden","SE",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92179,2012,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
92180,2012,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92197,2012,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92227,2012,18,"Health and Food Safety","SANTE",27,"Romania","RO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92557,2012,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
92558,2012,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92562,2012,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
92569,2012,20,"Internal Market and Services","MARKT",2,"France","FR",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92570,2012,20,"Internal Market and Services","MARKT",2,"France","FR",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92581,2012,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92582,2012,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92593,2012,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92594,2012,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92599,2012,20,"Internal Market and Services","MARKT",4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92605,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92606,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92610,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
92612,2012,20,"Internal Market and Services","MARKT",5,"Luxembourg","LU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92618,2012,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92622,2012,20,"Internal Market and Services","MARKT",6,"Netherlands","NL",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
92629,2012,20,"Internal Market and Services","MARKT",7,"Denmark","DK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
92641,2012,20,"Internal Market and Services","MARKT",8,"Ireland","IE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92647,2012,20,"Internal Market and Services","MARKT",8,"Ireland","IE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92653,2012,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92654,2012,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92665,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
92666,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",5
92671,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
92673,2012,20,"Internal Market and Services","MARKT",10,"Greece","EL",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
92677,2012,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
92678,2012,20,"Internal Market and Services","MARKT",11,"Portugal","PT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92686,2012,20,"Internal Market and Services","MARKT",11,"Portugal","PT",2,"nonconformity",4,"Letter of formal notice (Art. 260)",1
92689,2012,20,"Internal Market and Services","MARKT",12,"Spain","ES",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92690,2012,20,"Internal Market and Services","MARKT",12,"Spain","ES",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92695,2012,20,"Internal Market and Services","MARKT",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92701,2012,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92702,2012,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92707,2012,20,"Internal Market and Services","MARKT",13,"Austria","AT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92713,2012,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92725,2012,20,"Internal Market and Services","MARKT",15,"Sweden","SE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92737,2012,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",1,"noncommunication",1,"Letter of formal notice (Art. 258)",4
92738,2012,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92749,2012,20,"Internal Market and Services","MARKT",17,"Czech Republic","CZ",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92761,2012,20,"Internal Market and Services","MARKT",18,"Estonia","EE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92773,2012,20,"Internal Market and Services","MARKT",19,"Hungary","HU",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
92785,2012,20,"Internal Market and Services","MARKT",20,"Latvia","LV",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92791,2012,20,"Internal Market and Services","MARKT",20,"Latvia","LV",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92797,2012,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92809,2012,20,"Internal Market and Services","MARKT",22,"Malta","MT",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92821,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"noncommunication",1,"Letter of formal notice (Art. 258)",3
92822,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"noncommunication",2,"Reasoned opinion (Art. 258)",6
92826,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
92827,2012,20,"Internal Market and Services","MARKT",23,"Poland","PL",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92833,2012,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92839,2012,20,"Internal Market and Services","MARKT",24,"Slovakia","SK",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92845,2012,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92846,2012,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"noncommunication",2,"Reasoned opinion (Art. 258)",2
92850,2012,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"noncommunication",6,"Referral to the Court (Art. 260)",1
92851,2012,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92857,2012,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92858,2012,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92863,2012,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
92864,2012,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92869,2012,20,"Internal Market and Services","MARKT",27,"Romania","RO",1,"noncommunication",1,"Letter of formal notice (Art. 258)",2
92870,2012,20,"Internal Market and Services","MARKT",27,"Romania","RO",1,"noncommunication",2,"Reasoned opinion (Art. 258)",1
92875,2012,20,"Internal Market and Services","MARKT",27,"Romania","RO",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
92876,2012,20,"Internal Market and Services","MARKT",27,"Romania","RO",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
92899,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92905,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",1,"noncommunication",1,"Letter of formal notice (Art. 258)",1
92911,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
92913,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",2,"nonconformity",3,"Referral to the Court (Art. 258)",2
92923,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",2,"nonconformity",1,"Letter of formal notice (Art. 258)",2
93019,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
93021,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",2,"nonconformity",3,"Referral to the Court (Art. 258)",1
93080,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
93103,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",2,"nonconformity",1,"Letter of formal notice (Art. 258)",1
93104,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",2,"nonconformity",2,"Reasoned opinion (Art. 258)",2
93116,2012,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",2,"nonconformity",2,"Reasoned opinion (Art. 258)",1
