"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_stage_ID","decision_stage","count_decisions"
54613,2014,10,"Energy","ENER",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
54614,2014,10,"Energy","ENER",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",1
54619,2014,10,"Energy","ENER",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
54625,2014,10,"Energy","ENER",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
54637,2014,10,"Energy","ENER",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",4
54638,2014,10,"Energy","ENER",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
54643,2014,10,"Energy","ENER",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
54644,2014,10,"Energy","ENER",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
54649,2014,10,"Energy","ENER",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
54655,2014,10,"Energy","ENER",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",1
54661,2014,10,"Energy","ENER",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",2
54667,2014,10,"Energy","ENER",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",3
54668,2014,10,"Energy","ENER",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",1
54673,2014,10,"Energy","ENER",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",3
54679,2014,10,"Energy","ENER",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",2
54685,2014,10,"Energy","ENER",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
54691,2014,10,"Energy","ENER",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
54705,2014,10,"Energy","ENER",16,"Cyprus","CY",3,"Referral to the Court (Art. 258)",1
54709,2014,10,"Energy","ENER",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",1
54710,2014,10,"Energy","ENER",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",1
54715,2014,10,"Energy","ENER",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
54721,2014,10,"Energy","ENER",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",2
54722,2014,10,"Energy","ENER",19,"Hungary","HU",2,"Reasoned opinion (Art. 258)",1
54727,2014,10,"Energy","ENER",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
54728,2014,10,"Energy","ENER",20,"Latvia","LV",2,"Reasoned opinion (Art. 258)",1
54733,2014,10,"Energy","ENER",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
54734,2014,10,"Energy","ENER",21,"Lithuania","LT",2,"Reasoned opinion (Art. 258)",1
54745,2014,10,"Energy","ENER",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",2
54751,2014,10,"Energy","ENER",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",1
54757,2014,10,"Energy","ENER",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",3
54758,2014,10,"Energy","ENER",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",1
54763,2014,10,"Energy","ENER",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",1
54764,2014,10,"Energy","ENER",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",1
54769,2014,10,"Energy","ENER",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",2
54770,2014,10,"Energy","ENER",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",2
54775,2014,10,"Energy","ENER",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",2
54781,2014,11,"Enterprise and Industry","ENTR",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",1
54787,2014,11,"Enterprise and Industry","ENTR",2,"France","FR",1,"Letter of formal notice (Art. 258)",3
54799,2014,11,"Enterprise and Industry","ENTR",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",2
54805,2014,11,"Enterprise and Industry","ENTR",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
54817,2014,11,"Enterprise and Industry","ENTR",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",2
54829,2014,11,"Enterprise and Industry","ENTR",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
54835,2014,11,"Enterprise and Industry","ENTR",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",2
54841,2014,11,"Enterprise and Industry","ENTR",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",3
54847,2014,11,"Enterprise and Industry","ENTR",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",2
54853,2014,11,"Enterprise and Industry","ENTR",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
54859,2014,11,"Enterprise and Industry","ENTR",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",2
54865,2014,11,"Enterprise and Industry","ENTR",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
54871,2014,11,"Enterprise and Industry","ENTR",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",2
54883,2014,11,"Enterprise and Industry","ENTR",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
54889,2014,11,"Enterprise and Industry","ENTR",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",3
54907,2014,11,"Enterprise and Industry","ENTR",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",1
54913,2014,11,"Enterprise and Industry","ENTR",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",1
54919,2014,11,"Enterprise and Industry","ENTR",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",1
54925,2014,11,"Enterprise and Industry","ENTR",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",3
54931,2014,11,"Enterprise and Industry","ENTR",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",2
54937,2014,11,"Enterprise and Industry","ENTR",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",1
54949,2014,12,"Environment","ENV",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",19
54950,2014,12,"Environment","ENV",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",2
54955,2014,12,"Environment","ENV",2,"France","FR",1,"Letter of formal notice (Art. 258)",6
54956,2014,12,"Environment","ENV",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
54961,2014,12,"Environment","ENV",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",22
54962,2014,12,"Environment","ENV",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",4
54967,2014,12,"Environment","ENV",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",9
54968,2014,12,"Environment","ENV",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",5
54973,2014,12,"Environment","ENV",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
54974,2014,12,"Environment","ENV",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
54985,2014,12,"Environment","ENV",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
54987,2014,12,"Environment","ENV",7,"Denmark","DK",3,"Referral to the Court (Art. 258)",1
54991,2014,12,"Environment","ENV",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",1
54997,2014,12,"Environment","ENV",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",4
54998,2014,12,"Environment","ENV",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",6
55003,2014,12,"Environment","ENV",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",24
55004,2014,12,"Environment","ENV",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",3
55005,2014,12,"Environment","ENV",10,"Greece","EL",3,"Referral to the Court (Art. 258)",1
55008,2014,12,"Environment","ENV",10,"Greece","EL",6,"Referral to the Court (Art. 260)",1
55009,2014,12,"Environment","ENV",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",3
55010,2014,12,"Environment","ENV",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
55011,2014,12,"Environment","ENV",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",1
55012,2014,12,"Environment","ENV",11,"Portugal","PT",4,"Letter of formal notice (Art. 260)",2
55014,2014,12,"Environment","ENV",11,"Portugal","PT",6,"Referral to the Court (Art. 260)",1
55015,2014,12,"Environment","ENV",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",9
55016,2014,12,"Environment","ENV",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",5
55017,2014,12,"Environment","ENV",12,"Spain","ES",3,"Referral to the Court (Art. 258)",3
55018,2014,12,"Environment","ENV",12,"Spain","ES",4,"Letter of formal notice (Art. 260)",1
55021,2014,12,"Environment","ENV",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",5
55022,2014,12,"Environment","ENV",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
55023,2014,12,"Environment","ENV",13,"Austria","AT",3,"Referral to the Court (Art. 258)",1
55027,2014,12,"Environment","ENV",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
55028,2014,12,"Environment","ENV",14,"Finland","FI",2,"Reasoned opinion (Art. 258)",4
55033,2014,12,"Environment","ENV",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",2
55034,2014,12,"Environment","ENV",15,"Sweden","SE",2,"Reasoned opinion (Art. 258)",1
55039,2014,12,"Environment","ENV",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",4
55040,2014,12,"Environment","ENV",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",3
55045,2014,12,"Environment","ENV",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",5
55051,2014,12,"Environment","ENV",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",2
55053,2014,12,"Environment","ENV",18,"Estonia","EE",3,"Referral to the Court (Art. 258)",1
55057,2014,12,"Environment","ENV",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",2
55058,2014,12,"Environment","ENV",19,"Hungary","HU",2,"Reasoned opinion (Art. 258)",2
55063,2014,12,"Environment","ENV",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",2
55064,2014,12,"Environment","ENV",20,"Latvia","LV",2,"Reasoned opinion (Art. 258)",3
55075,2014,12,"Environment","ENV",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",3
55081,2014,12,"Environment","ENV",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",5
55082,2014,12,"Environment","ENV",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",2
55083,2014,12,"Environment","ENV",23,"Poland","PL",3,"Referral to the Court (Art. 258)",1
55087,2014,12,"Environment","ENV",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",5
55088,2014,12,"Environment","ENV",24,"Slovakia","SK",2,"Reasoned opinion (Art. 258)",1
55093,2014,12,"Environment","ENV",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",4
55094,2014,12,"Environment","ENV",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",2
55095,2014,12,"Environment","ENV",25,"Slovenia","SI",3,"Referral to the Court (Art. 258)",1
55099,2014,12,"Environment","ENV",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",19
55100,2014,12,"Environment","ENV",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",5
55101,2014,12,"Environment","ENV",26,"Bulgaria","BG",3,"Referral to the Court (Art. 258)",1
55105,2014,12,"Environment","ENV",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",23
55106,2014,12,"Environment","ENV",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",6
55107,2014,12,"Environment","ENV",27,"Romania","RO",3,"Referral to the Court (Art. 258)",1
55111,2014,12,"Environment","ENV",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",3
55190,2014,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
55191,2014,13,"European Neighbourhood and Enlargement Negotiations","NEAR",13,"Austria","AT",3,"Referral to the Court (Art. 258)",1
55621,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
55627,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",2,"France","FR",1,"Letter of formal notice (Art. 258)",3
55633,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
55639,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",1
55640,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
55645,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",2
55651,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
55657,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
55663,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",2
55669,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
55670,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
55675,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
55681,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",2
55682,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",2
55687,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",2
55688,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",1
55693,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
55699,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
55705,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
55711,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",1
55712,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",1
55717,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",1
55723,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
55729,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",3
55735,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
55736,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",20,"Latvia","LV",2,"Reasoned opinion (Art. 258)",1
55741,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
55742,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",21,"Lithuania","LT",2,"Reasoned opinion (Art. 258)",2
55747,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",1
55753,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",3
55754,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",2
55759,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",1
55765,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",2
55766,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",2
55771,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",2
55777,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",2
55778,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",1
55783,2014,16,"Financial Stability, Financial Services and Capital Markets Union","FISMA",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",2
55789,2014,17,"Health and Consumers","SANCO",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",4
55795,2014,17,"Health and Consumers","SANCO",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
55801,2014,17,"Health and Consumers","SANCO",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
55807,2014,17,"Health and Consumers","SANCO",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",1
55813,2014,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",3
55814,2014,17,"Health and Consumers","SANCO",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
55819,2014,17,"Health and Consumers","SANCO",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
55820,2014,17,"Health and Consumers","SANCO",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
55825,2014,17,"Health and Consumers","SANCO",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",6
55826,2014,17,"Health and Consumers","SANCO",7,"Denmark","DK",2,"Reasoned opinion (Art. 258)",1
55837,2014,17,"Health and Consumers","SANCO",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",3
55843,2014,17,"Health and Consumers","SANCO",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",2
55849,2014,17,"Health and Consumers","SANCO",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",4
55850,2014,17,"Health and Consumers","SANCO",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",1
55855,2014,17,"Health and Consumers","SANCO",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",3
55861,2014,17,"Health and Consumers","SANCO",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",5
55867,2014,17,"Health and Consumers","SANCO",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",3
55873,2014,17,"Health and Consumers","SANCO",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",2
55879,2014,17,"Health and Consumers","SANCO",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",7
55885,2014,17,"Health and Consumers","SANCO",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",2
55891,2014,17,"Health and Consumers","SANCO",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",2
55897,2014,17,"Health and Consumers","SANCO",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",4
55903,2014,17,"Health and Consumers","SANCO",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
55909,2014,17,"Health and Consumers","SANCO",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
55915,2014,17,"Health and Consumers","SANCO",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",1
55921,2014,17,"Health and Consumers","SANCO",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",1
55927,2014,17,"Health and Consumers","SANCO",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",3
55933,2014,17,"Health and Consumers","SANCO",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",2
55934,2014,17,"Health and Consumers","SANCO",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",1
55939,2014,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",3
55940,2014,17,"Health and Consumers","SANCO",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",1
55945,2014,17,"Health and Consumers","SANCO",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",3
55946,2014,17,"Health and Consumers","SANCO",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",1
55957,2014,18,"Health and Food Safety","SANTE",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",4
55958,2014,18,"Health and Food Safety","SANTE",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",3
55963,2014,18,"Health and Food Safety","SANTE",2,"France","FR",1,"Letter of formal notice (Art. 258)",2
55964,2014,18,"Health and Food Safety","SANTE",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
55969,2014,18,"Health and Food Safety","SANTE",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",2
55970,2014,18,"Health and Food Safety","SANTE",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",1
55975,2014,18,"Health and Food Safety","SANTE",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",4
55976,2014,18,"Health and Food Safety","SANTE",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
55981,2014,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
55982,2014,18,"Health and Food Safety","SANTE",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
55987,2014,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
55988,2014,18,"Health and Food Safety","SANTE",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
55993,2014,18,"Health and Food Safety","SANTE",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",4
55995,2014,18,"Health and Food Safety","SANTE",7,"Denmark","DK",3,"Referral to the Court (Art. 258)",1
55999,2014,18,"Health and Food Safety","SANTE",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",2
56000,2014,18,"Health and Food Safety","SANTE",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",2
56005,2014,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",5
56006,2014,18,"Health and Food Safety","SANTE",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
56011,2014,18,"Health and Food Safety","SANTE",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",2
56012,2014,18,"Health and Food Safety","SANTE",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",2
56017,2014,18,"Health and Food Safety","SANTE",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",4
56018,2014,18,"Health and Food Safety","SANTE",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",1
56023,2014,18,"Health and Food Safety","SANTE",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",1
56029,2014,18,"Health and Food Safety","SANTE",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
56030,2014,18,"Health and Food Safety","SANTE",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",1
56035,2014,18,"Health and Food Safety","SANTE",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",2
56036,2014,18,"Health and Food Safety","SANTE",14,"Finland","FI",2,"Reasoned opinion (Art. 258)",1
56041,2014,18,"Health and Food Safety","SANTE",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",3
56042,2014,18,"Health and Food Safety","SANTE",15,"Sweden","SE",2,"Reasoned opinion (Art. 258)",1
56047,2014,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",3
56048,2014,18,"Health and Food Safety","SANTE",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",1
56053,2014,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",2
56054,2014,18,"Health and Food Safety","SANTE",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",1
56059,2014,18,"Health and Food Safety","SANTE",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",3
56060,2014,18,"Health and Food Safety","SANTE",18,"Estonia","EE",2,"Reasoned opinion (Art. 258)",1
56065,2014,18,"Health and Food Safety","SANTE",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",4
56071,2014,18,"Health and Food Safety","SANTE",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",2
56077,2014,18,"Health and Food Safety","SANTE",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
56089,2014,18,"Health and Food Safety","SANTE",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",2
56090,2014,18,"Health and Food Safety","SANTE",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
56101,2014,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",4
56102,2014,18,"Health and Food Safety","SANTE",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",1
56107,2014,18,"Health and Food Safety","SANTE",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",3
56113,2014,18,"Health and Food Safety","SANTE",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",1
56114,2014,18,"Health and Food Safety","SANTE",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",1
56119,2014,18,"Health and Food Safety","SANTE",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",2
56293,2014,20,"Internal Market and Services","MARKT",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",1
56305,2014,20,"Internal Market and Services","MARKT",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
56311,2014,20,"Internal Market and Services","MARKT",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",1
56329,2014,20,"Internal Market and Services","MARKT",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",2
56341,2014,20,"Internal Market and Services","MARKT",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
56347,2014,20,"Internal Market and Services","MARKT",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
56349,2014,20,"Internal Market and Services","MARKT",10,"Greece","EL",3,"Referral to the Court (Art. 258)",1
56365,2014,20,"Internal Market and Services","MARKT",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
56371,2014,20,"Internal Market and Services","MARKT",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",1
56384,2014,20,"Internal Market and Services","MARKT",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",1
56401,2014,20,"Internal Market and Services","MARKT",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",1
56413,2014,20,"Internal Market and Services","MARKT",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",2
56419,2014,20,"Internal Market and Services","MARKT",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",1
56425,2014,20,"Internal Market and Services","MARKT",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",1
56437,2014,20,"Internal Market and Services","MARKT",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",2
56443,2014,20,"Internal Market and Services","MARKT",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",1
56450,2014,20,"Internal Market and Services","MARKT",27,"Romania","RO",2,"Reasoned opinion (Art. 258)",1
56455,2014,20,"Internal Market and Services","MARKT",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",1
